,median_operating_income,net_income,year,state,city,AVG(snfs_in_city)
969,2819262.0,-231805.0,2019,ny,gloversville,2.0
970,22234696.0,-793915.0,2019,fl,orange park,8.0
971,-78108614.0,14864697.0,2019,fl,fort myers,15.0
972,28834962.0,-2675762.0,2019,ny,watertown,2.0
973,92676857.0,21345543.0,2019,ny,flushing,13.0
974,4586669.0,212653.0,2019,ny,greenhurst,1.0
975,3076656.0,227858.0,2019,ny,center moriches,1.0
976,-7989002.0,6601376.0,2019,fl,sarasota,23.0
977,-5758520.0,-9407429.0,2019,fl,port charlotte,7.0
978,15123822.0,610296.0,2019,ny,middle village,1.0
979,7689166.0,1359313.0,2019,ny,rome,5.0
980,5897492.0,-4845434.0,2019,fl,aventura,2.0
981,4648765.0,-365293.0,2019,fl,north port,1.0
982,25662980.0,203733.0,2019,ny,rhinebeck,3.0
983,-8087191.0,-3986511.0,2019,fl,land o lakes,1.0
984,165913164.0,-4972594.0,2019,ny,staten island,10.0
985,-14471206.0,-4930621.0,2019,fl,sun city center,3.0
986,-5407343.0,-228369.0,2019,ny,elmira,3.0
987,10211652.0,10145106.0,2019,ny,jamesville,2.0
988,781947.0,606697.0,2019,fl,hobe sound,1.0
989,7671451.0,748438.0,2019,fl,haines city,1.0
990,114841930.0,-593880.0,2019,fl,miami,25.0
991,51762.0,63769.0,2019,ny,ilion,1.0
992,-1882854.0,4496697.0,2019,ny,hastings on hudson,1.0
993,2260994.0,589285.0,2019,ny,patchogue,1.0
994,28362011.0,521061.0,2019,fl,ocala,10.0
995,-10766077.0,-786085.0,2019,fl,holly hill,1.0
996,2159041.0,1297955.0,2019,ny,endwell,1.0
997,2472032.0,133797.0,2019,fl,mayo,1.0
998,7078426.0,-215146.0,2019,ny,amsterdam,3.0
999,6242183.0,-1659294.0,2019,ny,hornell,2.0
1000,88468327.0,-90947193.0,2019,ny,new york,15.0
1001,2487663.0,1291571.0,2019,ny,astoria,1.0
1002,2607544.0,-101325.0,2019,ny,amherst,1.0
1003,13684319.0,-3882893.0,2019,fl,leesburg,4.0
1004,3799830.0,2724486.0,2019,ny,franklin square,1.0
1005,2293775.0,-171737.0,2019,ny,holmes,1.0
1006,20247316.0,540885.0,2019,fl,plantation,4.0
1007,16637851.0,-380267.0,2019,fl,north miami beach,5.0
1008,3436715.0,-25353.0,2019,ny,morrisville,1.0
1009,35367186.0,-235158.0,2019,ny,williamsville,5.0
1010,2289788.0,-1392375.0,2019,fl,englewood,1.0
1011,12667646.0,-2271979.0,2019,fl,boynton beach,6.0
1012,16653797.0,-540929.0,2019,fl,hialeah,4.0
1013,10914025.0,-1347163.0,2019,fl,deland,7.0
1014,17531099.0,-667585.0,2019,fl,winter garden,3.0
1015,-3463261.0,-320689.0,2019,ny,dobbs ferry,1.0
1016,1857638.0,-3793506.0,2019,fl,palm city,2.0
1017,14696465.0,737337.0,2019,ny,clarence,1.0
1018,-43214908.0,2971411.0,2019,fl,delray beach,5.0
1019,4996057.0,-1239826.0,2019,ny,brockport,1.0
1020,19275776.0,-1566968.0,2019,fl,lakeland,10.0
1021,10923129.0,263359.0,2019,fl,lecanto,3.0
1022,20364595.0,2015768.0,2019,fl,hudson,4.0
1023,6150526.0,118178.0,2019,fl,ormond beach,4.0
1024,28541815.0,-1348366.0,2019,fl,winter haven,7.0
1025,-3387845.0,1570368.0,2019,ny,queens village,2.0
1026,-150840.0,215222.0,2019,ny,roslyn heights,1.0
1027,2268892.0,525315.0,2019,fl,bushnell,1.0
1028,2818651.0,2147088.0,2019,ny,scarsdale,1.0
1029,3790040.0,249847.0,2019,fl,crystal river,2.0
1030,20707680.0,583577.0,2019,ny,auburn,3.0
1031,8335712.0,-1826647.0,2019,fl,zephyrhills,3.0
1032,4254338.0,-347536.0,2019,ny,holtsville,1.0
1033,5003716.0,-394038.0,2019,fl,safety harbor,1.0
1034,2786353.0,-9157371.0,2019,fl,venice,6.0
1035,6410185.0,-316002.0,2019,fl,mount dora,2.0
1036,8052283.0,3646296.0,2019,ny,clifton park,1.0
1037,7010463.0,2865014.0,2019,ny,cortlandt manor,2.0
1038,3504731.0,-961969.0,2019,ny,lynbrook,1.0
1039,5819956.0,-461361.0,2019,fl,fernandina beach,1.0
1040,15692969.0,-30875.0,2019,ny,hempstead,3.0
1041,9650868.0,746411.0,2019,fl,lake park,1.0
1042,25346412.0,378511.0,2019,ny,plattsburgh,4.0
1043,330255.0,155729.0,2019,fl,palm harbor,5.0
1044,48061446.0,1567627.0,2019,fl,pinellas park,3.0
1045,2007386.0,649288.0,2019,fl,eustis,3.0
1046,-820886.0,83626.0,2019,ny,bay shore,1.0
1047,-2109925.0,4397943.0,2019,ny,lyons,1.0
1048,-6792617.0,2080180.0,2019,ny,rye,1.0
1049,176579.0,479991.0,2019,ny,owego,1.0
1050,7075697.0,262268.0,2019,fl,lehigh acres,1.0
1051,-200679.0,-174599.0,2019,ny,port jefferson,2.0
1052,9040745.0,1008747.0,2019,ny,port chester,2.0
1053,21604544.0,851579.0,2019,fl,wildwood,1.0
1054,-156687.0,-1059156.0,2019,fl,wauchula,2.0
1055,1375871.0,688136.0,2019,fl,crescent city,1.0
1056,1754324.0,626617.0,2019,ny,gowanda,1.0
1057,-19236746.0,-2973905.0,2019,fl,naples,12.0
1058,19524423.0,1268415.0,2019,ny,lake katrine,2.0
1059,-496238.0,373854.0,2019,ny,east syracuse,1.0
1060,3561121.0,4281939.0,2019,ny,freeport,2.0
1061,-951295.0,-916049.0,2019,ny,jackson heights,1.0
1062,10603327.0,-4050888.0,2019,ny,endicott,2.0
1063,13851655.0,24563.0,2019,fl,williston,1.0
1064,1664961.0,-2874313.0,2019,ny,delmar,1.0
1065,11434232.0,-1337065.0,2019,fl,kendall,1.0
1066,5527407.0,798558.0,2019,ny,massena,2.0
1067,10973216.0,-4479020.0,2019,fl,hialeah gardens,2.0
1068,-8593832.0,9572949.0,2019,ny,riverdale,3.0
1069,23485841.0,10040274.0,2019,ny,troy,5.0
1070,19123982.0,10029831.0,2019,ny,long beach,4.0
1071,15974215.0,458890.0,2019,fl,palm bay,3.0
1072,13718480.0,278229.0,2019,ny,west seneca,1.0
1073,8019521.0,3159744.0,2019,ny,great neck,2.0
1074,9473231.0,-863564.0,2019,fl,lauderhill,2.0
1075,2768424.0,-148140.0,2019,fl,stuart,4.0
1076,3424644.0,-2237833.0,2019,ny,glen cove,3.0
1077,-3233266.0,-3781872.0,2019,fl,lantana,2.0
1078,1392863.0,641988.0,2019,ny,carthage,1.0
1079,-4195178.0,-4053831.0,2019,ny,greenport,2.0
1080,11669808.0,1482424.0,2019,fl,saint cloud,4.0
1081,1900503.0,1887080.0,2019,ny,valley cottage,2.0
1082,1003780.0,-2516661.0,2019,fl,tavares,1.0
1083,2517755.0,-458831.0,2019,ny,groton,1.0
1084,7696766.0,1739187.0,2019,ny,middletown,2.0
1085,2318952.0,2421215.0,2019,ny,jamaica est,1.0
1086,2694066.0,-872603.0,2019,fl,defuniak springs,1.0
1087,-6365157.0,-1641526.0,2019,fl,seminole,4.0
1088,5323170.0,425429.0,2019,ny,oneonta,2.0
1089,7855327.0,870559.0,2019,ny,oswego,4.0
1090,10264396.0,1834837.0,2019,fl,lake worth,7.0
1091,-3425709.0,1139765.0,2019,fl,dunedin,4.0
1092,5607650.0,-113725.0,2019,ny,ogdensburg,2.0
1093,880161.0,-1465133.0,2019,ny,salamanca,1.0
1094,-887727.0,558433.0,2019,ny,machias,1.0
1095,6907329.0,1084805.0,2019,fl,estero,1.0
1096,10982109.0,779417.0,2019,ny,monsey,1.0
1097,11733150.0,-4343083.0,2019,fl,daytona beach,10.0
1098,2163036.0,3020148.0,2019,ny,uniondale,2.0
1099,17267845.0,10527032.0,2019,ny,forest hills,3.0
1100,24559507.0,767706.0,2019,ny,horseheads,2.0
1101,-5033409.0,-4784823.0,2019,ny,warwick,1.0
1102,6764198.0,1429774.0,2019,fl,lake city,4.0
1103,4697931.0,2973026.0,2019,ny,saint johnsville,1.0
1104,1931209.0,261378.0,2019,fl,lake wales,2.0
1105,2845361.0,-258093.0,2019,ny,wappingers falls,1.0
1106,-1061475.0,33531606.0,2019,ny,utica,6.0
1107,590992.0,90.0,2019,ny,briarcliff manor,1.0
1108,3780447.0,-1101961.0,2019,fl,milton,3.0
1109,5956566.0,968316.0,2019,ny,hollis,2.0
1110,37928268.0,4937445.0,2019,ny,woodbury,3.0
1111,179597.0,-446221.0,2019,fl,altoona,1.0
1112,10174348.0,-108427.0,2019,ny,huntington,2.0
1113,1182889.0,661014.0,2019,ny,glen oaks,1.0
1114,-2849161.0,-1115343.0,2019,ny,saratoga springs,1.0
1115,400973.0,1107206.0,2019,fl,clewiston,1.0
1116,-9115124.0,-3477410.0,2019,ny,west islip,1.0
1117,-136981.0,-130437.0,2019,ny,moravia,1.0
1118,4535455.0,-847311.0,2019,fl,the villages,3.0
1119,15286785.0,4026762.0,2019,ny,medford,1.0
1120,25220021.0,2228082.0,2019,ny,whitestone,2.0
1121,4442171.0,66855.0,2019,fl,tarpon springs,3.0
1122,-129029.0,-386035.0,2019,ny,spencerport,1.0
1123,12251309.0,-11965.0,2019,fl,hollywood,3.0
1124,23004633.0,4690274.0,2019,fl,gainesville,8.0
1125,-714867.0,-3889427.0,2019,fl,sebring,2.0
1126,6429492.0,675528.0,2019,fl,south pasadena,2.0
1127,22197755.0,1967292.0,2019,ny,yonkers,5.0
1128,35814735.0,27336116.0,2019,ny,jamaica,7.0
1129,4403993.0,201210.0,2019,fl,sunrise,3.0
1130,-11356701.0,-370560.0,2019,fl,penney farms,1.0
1131,12362670.0,7972588.0,2019,ny,st james,2.0
1132,-16209519.0,-2168620.0,2019,ny,montrose,1.0
1133,3999882.0,1275193.0,2019,ny,little neck,1.0
1134,632988.0,-109948.0,2019,fl,tavernier,1.0
1135,3362653.0,2601703.0,2019,ny,huntington station,1.0
1136,-3167257.0,1177302.0,2019,ny,bayside,2.0
1137,42146218.0,11856544.0,2019,fl,vero beach,6.0
1138,3635155.0,-702037.0,2019,fl,chipley,2.0
1139,4085376.0,1035914.0,2019,ny,liverpool,1.0
1140,24088733.0,-512347.0,2019,ny,poughkeepsie,3.0
1141,-3495766.0,84095.0,2019,ny,oriskany,1.0
1142,12447390.0,379185.0,2019,ny,valatie,1.0
1143,-11121907.0,-1110822.0,2019,fl,longwood,3.0
1144,6559269.0,1400655.0,2019,ny,white plains,2.0
1145,14504813.0,2355189.0,2019,ny,arverne,3.0
1146,3163256.0,1080426.0,2019,fl,callaway,1.0
1147,10997108.0,-2761883.0,2019,fl,cape coral,3.0
1148,34761377.0,-7853496.0,2019,fl,pembroke pines,3.0
1149,-735516.0,1051360.0,2019,ny,oceanside,2.0
1150,7009573.0,1875420.0,2019,ny,dunkirk,2.0
1151,8428817.0,2350538.0,2019,fl,crestview,3.0
1152,6540579.0,-280227.0,2019,ny,east farmingdale,1.0
1153,17364.0,-311552.0,2019,fl,bartow,2.0
1154,4003351.0,317649.0,2019,fl,west melbourne,2.0
1155,2591990.0,573985.0,2019,ny,stamford,1.0
1156,4762330.0,351315.0,2019,fl,port orange,1.0
1157,21157194.0,970585.0,2019,ny,nanuet,1.0
1158,8436440.0,-3305111.0,2019,ny,liberty,2.0
1159,37160894.0,-674557.0,2019,ny,rockaway park,3.0
1160,5246162.0,453140.0,2019,ny,newfane,1.0
1161,7913401.0,1098677.0,2019,ny,glens falls,2.0
1162,3760285.0,-262863.0,2019,ny,montgomery,1.0
1163,-5278906.0,-3228074.0,2019,ny,mamaroneck,1.0
1164,8033849.0,481206.0,2019,ny,waverly,1.0
1165,2752307.0,548431.0,2019,ny,granville,2.0
1166,11838208.0,4571060.0,2019,ny,east elmhurst,1.0
1167,51361139.0,13355558.0,2019,ny,far rockaway,11.0
1168,-2906500.0,3476558.0,2019,fl,pompano beach,6.0
1169,10954418.0,3073700.0,2019,ny,vestal,2.0
1170,9329940.0,727651.0,2019,ny,jamestown,2.0
1171,23018218.0,3345736.0,2019,ny,west babylon,2.0
1172,1895737.0,494716.0,2019,ny,palatine bridge,1.0
1173,690484.0,541768.0,2019,fl,jupiter,2.0
1174,3278128.0,-1283370.0,2019,fl,key west,1.0
1175,1781153.0,-95699.0,2019,fl,hernando,1.0
1176,3282541.0,270041.0,2019,fl,green acres,1.0
1177,15767940.0,-5602647.0,2019,ny,webster,3.0
1178,527628.0,-1018911.0,2019,ny,delhi,1.0
1179,5905731.0,113889.0,2019,fl,rockledge,2.0
1180,3368842.0,-6973305.0,2019,fl,cutler bay,2.0
1181,2384530.0,281987.0,2019,fl,south daytona,1.0
1182,231057.0,202257.0,2019,ny,albion,1.0
1183,3640435.0,2101970.0,2019,ny,mount vernon,2.0
1184,25929221.0,430608.0,2019,ny,getzville,2.0
1185,-317749.0,-317749.0,2019,ny,brewster,1.0
1186,4980344.0,-20218.0,2019,ny,tarrytown,1.0
1187,6669920.0,268686.0,2019,fl,wilton manors,1.0
1188,10813066.0,1192865.0,2019,fl,altamonte springs,2.0
1189,13842004.0,2419846.0,2019,ny,lancaster,2.0
1190,79592.0,-398500.0,2019,fl,miramar beach,1.0
1191,17159982.0,3122699.0,2019,ny,amityville,1.0
1192,5699580.0,34707.0,2019,ny,herkimer,2.0
1193,3947314.0,552447.0,2019,fl,dade city,3.0
1194,-12937495.0,2078403.0,2019,fl,juno beach,1.0
1195,7165309.0,1238597.0,2019,fl,fort walton beach,3.0
1196,7284564.0,1141242.0,2019,fl,blountstown,2.0
1197,15266510.0,1411853.0,2019,fl,inverness,3.0
1198,4371992.0,-728860.0,2019,fl,live oak,3.0
1199,6693628.0,4378021.0,2019,ny,scotia,2.0
1200,-2114269.0,-2639502.0,2019,ny,mohegan lake,1.0
1201,9675858.0,851358.0,2019,ny,spring valley,1.0
1202,-19870857.0,2307873.0,2019,fl,ponte vedra beach,1.0
1203,7835171.0,-1194664.0,2019,fl,tamarac,2.0
1204,42983145.0,488992.0,2019,ny,albany,6.0
1205,2935895.0,649072.0,2019,ny,norwich,3.0
1206,9656194.0,2290896.0,2019,ny,schenectady,3.0
1207,14591917.0,-134556.0,2019,ny,cortland,3.0
1208,5434504.0,-1091425.0,2019,ny,clinton,1.0
1209,2575596.0,-554138.0,2019,ny,highland,2.0
1210,3461150.0,-856779.0,2019,ny,new hartford,2.0
1211,-13590710.0,21734538.0,2019,ny,new hyde park,1.0
1212,2700938.0,1451347.0,2019,ny,philmont,1.0
1213,1558331.0,-99972.0,2019,fl,bonifay,1.0
1214,2884336.0,-404463.0,2019,ny,gasport,1.0
1215,3253084.0,-283098.0,2019,ny,grand island,1.0
1216,479245.0,491332.0,2019,ny,baldwinsville,1.0
1217,2132411.0,-17024.0,2019,fl,macclenny,2.0
1218,619262.0,68436.0,2019,fl,monticello,2.0
1219,3914007.0,36444.0,2019,ny,fishkill,1.0
1220,2144383.0,-114478.0,2019,ny,penfield,1.0
1221,15536347.0,582477.0,2019,ny,east patchogue,1.0
1222,6645398.0,-274466.0,2019,ny,riverhead,2.0
1223,21097677.0,5869647.0,2019,ny,smithtown,3.0
1224,1798471.0,-100462.0,2019,ny,little falls,1.0
1225,1894450.0,347659.0,2019,ny,warsaw,2.0
1226,2338450.0,1974080.0,2019,ny,purdy station,1.0
1227,4544405.0,134640.0,2019,fl,lake mary,1.0
1228,2595524.0,3064168.0,2019,ny,massapequa,1.0
1229,1373793.0,367242.0,2019,fl,davenport,1.0
1230,-24556098.0,2472753.0,2019,ny,sleepy hollow,1.0
1231,3120036.0,556316.0,2019,ny,boonville,1.0
1232,3453819.0,290962.0,2019,fl,perry,1.0
1233,1339381.0,87296.0,2019,ny,ghent,1.0
1234,6755733.0,-881119.0,2019,ny,lockport,2.0
1235,4438406.0,601200.0,2019,ny,westhampton,1.0
1236,1918020.0,1928814.0,2019,ny,purdys,1.0
1237,1856901.0,-1517632.0,2019,ny,ticonderoga,1.0
1238,16974011.0,-1819167.0,2019,ny,kings park,1.0
1239,613108.0,614583.0,2019,ny,waterville,1.0
1240,5305374.0,-632920.0,2019,fl,palatka,2.0
1241,5255160.0,969118.0,2019,fl,madison,2.0
1242,3310243.0,1079918.0,2019,ny,tonawanda,1.0
1243,-3714.0,-1073490.0,2019,fl,arcadia,1.0
1244,15815359.0,-200707.0,2019,fl,brandon,4.0
1245,7639099.0,1616699.0,2019,ny,altamont,1.0
1246,1644029.0,204926.0,2019,ny,queensbury,1.0
1247,1437878.0,309584.0,2019,ny,minoa,1.0
1248,4158425.0,-244401.0,2019,ny,island park,1.0
1249,6016557.0,4828903.0,2019,fl,apopka,2.0
1250,-1993318.0,1828944.0,2019,ny,south setauket,1.0
1251,13011885.0,-507678.0,2019,fl,lutz,2.0
1252,28827275.0,682424.0,2019,fl,north miami,6.0
1253,-21141976.0,-1544638.0,2019,ny,oxford,1.0
1254,6245211.0,-43819.0,2019,ny,painted post,1.0
1255,2073514.0,18093.0,2019,ny,cooperstown,1.0
1256,-1366473.0,-2077604.0,2019,ny,middle island,2.0
1257,10505371.0,2075183.0,2019,fl,wellington,1.0
1258,4372542.0,1592684.0,2019,fl,destin,1.0
1259,950813.0,-34055.0,2019,ny,eden,1.0
1260,26773278.0,-550182.0,2019,fl,miami beach,1.0
1261,2029838.0,-81827.0,2019,fl,starke,2.0
1262,5324297.0,-163597.0,2019,fl,viera,2.0
1263,-1248231.0,-1153820.0,2019,ny,livingston,1.0
1264,-23559032.0,6593959.0,2019,ny,stonybrook,1.0
1265,-785441.0,31921021.0,2019,fl,orange city,1.0
1266,1121143.0,-1580823.0,2019,fl,winter springs,1.0
1267,10226498.0,801545.0,2019,fl,punta gorda,1.0
1268,24759193.0,2607554.0,2019,ny,melville,1.0
1269,-1313242.0,-1313242.0,2019,ny,johnstown,1.0
1270,3241077.0,-463530.0,2019,fl,debary,2.0
1271,5631695.0,364440.0,2019,fl,homestead,2.0
1272,1953385.0,475370.0,2019,fl,cross city,1.0
1273,4463684.0,-403565.0,2019,ny,east meadow,1.0
1274,1108557.0,1112235.0,2019,ny,campbell hall,1.0
1275,6003188.0,-1067567.0,2019,ny,pittsford,1.0
1276,1558676.0,1561750.0,2019,ny,niskayuna,1.0
1277,3720840.0,1124684.0,2019,ny,houghton,1.0
1278,20529703.0,2031408.0,2019,fl,lady lake,2.0
1279,1738128.0,1512998.0,2019,ny,nesconset,1.0
1280,1519745.0,1058605.0,2019,fl,green cove springs,1.0
1281,3486104.0,1684041.0,2019,ny,waterloo,1.0
1282,417254.0,421596.0,2019,ny,port jefferson stati,1.0
1283,-5941007.0,1880455.0,2019,ny,batavia,3.0
1284,6216796.0,554429.0,2019,ny,bellmore,1.0
1285,11547841.0,-852650.0,2019,ny,east greenbush,1.0
1286,3527788.0,160890.0,2019,fl,graceville,1.0
1287,4062575.0,3905143.0,2019,ny,corona,1.0
1288,23297673.0,889910.0,2019,ny,cheektowaga,2.0
1289,6241345.0,1729314.0,2019,fl,trenton,2.0
1290,1533543.0,699691.0,2019,fl,dania beach,1.0
1291,7590708.0,-1597717.0,2019,fl,auburndale,1.0
1292,2894072.0,-3097.0,2019,ny,new berlin,1.0
1293,7468010.0,-1325690.0,2019,ny,kenmore,2.0
1294,869041.0,363753.0,2019,fl,greenville,1.0
1295,-433879.0,-881292.0,2019,fl,maitland,2.0
1296,20428885.0,-894052.0,2019,ny,lewiston,1.0
1297,4393455.0,-841441.0,2019,fl,okeechobee,1.0
1298,4923221.0,578379.0,2019,fl,margate,1.0
1299,1831103.0,2468947.0,2019,ny,woodside,1.0
1300,-7644534.0,821528.0,2019,fl,riviera beach,1.0
1301,844828.0,-506099.0,2019,ny,north creek,1.0
1302,7669523.0,-1359739.0,2019,ny,woodmere,1.0
1303,9734895.0,-706544.0,2019,ny,croton on hudson,2.0
1304,15813573.0,-1708094.0,2019,ny,brentwood,2.0
1305,769212.0,-18281.0,2019,fl,oviedo,1.0
1306,-243681.0,1716382.0,2019,ny,olean,1.0
1307,5465544.0,-1329282.0,2019,ny,lake placid,1.0
1308,-1066246.0,276411.0,2019,ny,gerry,1.0
1309,15361742.0,1107230.0,2019,ny,east aurora,1.0
1310,4467387.0,-184457.0,2019,ny,castleton on hudson,1.0
1311,3798950.0,-1714555.0,2019,ny,orchard park,3.0
1312,13125343.0,-252803.0,2019,ny,peekskill,1.0
1313,12257259.0,-1430665.0,2019,ny,beacon,2.0
1314,4346323.0,4910506.0,2019,ny,somers,1.0
1315,26251855.0,-1260921.0,2019,ny,commack,1.0
1316,6720963.0,-250470.0,2019,fl,trinity,1.0
1317,-18229304.0,-2683199.0,2019,ny,new paltz,2.0
1318,11979306.0,913398.0,2019,ny,newburgh,1.0
1319,18224692.0,676397.0,2019,ny,north tonawanda,2.0
1320,-4629169.0,-514326.0,2019,ny,new city,1.0
1321,832397.0,1065175.0,2019,ny,suffern,1.0
1322,3769178.0,384177.0,2019,fl,crawfordville,1.0
1323,301759.0,-1257760.0,2019,fl,deerfield beach,1.0
1324,1939205.0,283639.0,2019,ny,bath,2.0
1325,2841477.0,-340685.0,2019,fl,new smyrna beach,1.0
1326,6526287.0,954494.0,2019,ny,cicero,1.0
1327,10092687.0,1382628.0,2019,ny,plainview,1.0
1328,2110325.0,215593.0,2019,ny,corning,1.0
1329,2526650.0,-661562.0,2019,fl,coconut creek,1.0
1330,3257823.0,495033.0,2019,fl,niceville,1.0
1331,7720259.0,1183621.0,2019,fl,lauderdale lakes,2.0
1332,6069630.0,1459858.0,2019,ny,westfield,1.0
1333,10896773.0,901594.0,2019,ny,pawling,1.0
1334,4334718.0,-1038086.0,2019,ny,sodus,1.0
1335,7129947.0,2384178.0,2019,ny,east islip,1.0
1336,1463234.0,362310.0,2019,fl,pahokee,1.0
1337,5954121.0,795751.0,2019,ny,maspeth,1.0
1338,669596.0,-161171.0,2019,fl,carrabelle,1.0
1339,1538173.0,-804447.0,2019,fl,pasadena,1.0
1340,6079340.0,1077208.0,2019,ny,fort edward,1.0
1341,116692.0,5498783.0,2019,fl,atlantic beach,1.0
1342,3081719.0,3096569.0,2019,ny,south hampton,1.0
1343,277939.0,-438845.0,2019,ny,rensselaer,1.0
1344,20530758.0,3770129.0,2019,ny,haverstraw,1.0
1345,-1572498.0,-148648.0,2019,ny,hoosick falls,1.0
1346,28634.0,70074.0,2019,ny,springville,2.0
1347,-151469.0,31788.0,2019,ny,oakdale,1.0
1348,10414408.0,2951393.0,2019,ny,catskill,2.0
1349,271708.0,-704472.0,2019,fl,coral springs,1.0
1350,12488620.0,2415436.0,2019,ny,brookhaven,1.0
1351,367604.0,421419.0,2019,fl,avon park,2.0
1352,10823771.0,2887395.0,2019,ny,cohoes,1.0
1353,6476057.0,2998350.0,2019,ny,medina,2.0
1354,2723146.0,378772.0,2019,fl,palmetto,1.0
1355,2639152.0,1207736.0,2019,ny,elizabethtown,1.0
1356,868734.0,-128449.0,2019,ny,argyle,1.0
1357,17019905.0,-937728.0,2019,fl,coral gables,1.0
1358,3481329.0,-388275.0,2019,fl,oldsmar,1.0
1359,766511.0,277952.0,2019,ny,allegany,1.0
1360,4676632.0,-1984834.0,2019,ny,mount morris,1.0
1361,-18929759.0,-8163743.0,2020,fl,bradenton,11.0
1362,27009586.0,3741957.0,2020,fl,melbourne,6.0
1363,1409867.0,43585.0,2020,ny,livonia,1.0
1364,1641377.0,2769725.0,2020,ny,corona,1.0
1365,173534662.0,20791001.0,2020,ny,bronx,42.0
1366,18980256.0,-56142534.0,2020,ny,buffalo,8.0
1367,192524001.0,-11037513.0,2020,ny,brooklyn,40.0
1368,12922666.0,6158556.0,2020,ny,long beach,4.0
1369,-35243768.0,-77194477.0,2020,fl,naples,12.0
1370,6313823.0,2594509.0,2020,fl,port saint lucie,6.0
1371,2633405.0,2150113.0,2020,fl,jacksonville beach,1.0
1372,39571638.0,7621096.0,2020,fl,orlando,20.0
1373,-67172025.0,-94643437.0,2020,ny,new york,15.0
1374,6550912.0,1528663.0,2020,ny,lockport,2.0
1375,-4198893.0,-590940.0,2020,ny,queens village,2.0
1376,23282258.0,808940.0,2020,ny,williamsville,5.0
1377,9676017.0,-516417.0,2020,ny,west babylon,2.0
1378,6059315.0,1104331.0,2020,ny,guilderland,1.0
1379,13096503.0,-5843533.0,2020,fl,leesburg,4.0
1380,12384584.0,-1114061.0,2020,fl,brandon,4.0
1381,6050853.0,352808.0,2020,fl,safety harbor,1.0
1382,40387509.0,2246209.0,2020,fl,jacksonville,32.0
1383,19833028.0,2456521.0,2020,fl,winter haven,7.0
1384,9939062.0,574356.0,2020,ny,peekskill,1.0
1385,5104640.0,1398600.0,2020,ny,hollis,2.0
1386,12051362.0,-1900125.0,2020,ny,endicott,2.0
1387,1193494.0,-361616.0,2020,ny,delhi,1.0
1388,-2615353.0,-807643.0,2020,ny,olean,1.0
1389,40478108.0,-37776619.0,2020,ny,rochester,23.0
1390,21335922.0,1397450.0,2020,ny,hamburg,2.0
1391,-1213246.0,-225244.0,2020,fl,longwood,3.0
1392,16523736.0,4259726.0,2020,fl,north miami beach,5.0
1393,-169646.0,33841.0,2020,fl,maitland,2.0
1394,3464910.0,-903572.0,2020,ny,clinton,1.0
1395,5116164.0,425712.0,2020,ny,glens falls,2.0
1396,2534007.0,-180532.0,2020,ny,new berlin,1.0
1397,-2504520.0,1191496.0,2020,ny,saratoga springs,1.0
1398,-227847.0,448304.0,2020,ny,east syracuse,1.0
1399,-11833651.0,4018495.0,2020,fl,winter park,6.0
1400,17693027.0,2703854.0,2020,fl,brooksville,4.0
1401,-10841765.0,-781134.0,2020,ny,batavia,3.0
1402,-11324252.0,-1271197.0,2020,fl,holly hill,1.0
1403,2759368.0,-1270350.0,2020,fl,perry,1.0
1404,11882397.0,-1419137.0,2020,ny,poughkeepsie,3.0
1405,-2250857.0,-4471623.0,2020,fl,wauchula,2.0
1406,9163612.0,4843961.0,2020,fl,deland,7.0
1407,3614204.0,-4106263.0,2020,fl,port charlotte,7.0
1408,-32336042.0,-25204132.0,2020,ny,goshen,3.0
1409,120932.0,28787.0,2020,fl,greenville,1.0
1410,2184702.0,-1508973.0,2020,fl,englewood,1.0
1411,-3195561.0,-1507837.0,2020,ny,valatie,1.0
1412,12242935.0,959044.0,2020,fl,orange park,8.0
1413,-6130749.0,-2239689.0,2020,fl,dunedin,4.0
1414,13991477.0,2925846.0,2020,fl,inverness,3.0
1415,3546910.0,1164144.0,2020,fl,callaway,1.0
1416,-9082546.0,1471246.0,2020,fl,delray beach,5.0
1417,29138351.0,-1613335.0,2020,fl,west palm beach,11.0
1418,-2373972.0,-1790944.0,2020,ny,glen cove,3.0
1419,4730160.0,-10463.0,2020,ny,massena,2.0
1420,30932258.0,1074958.0,2020,fl,clearwater,13.0
1421,1210224.0,-976917.0,2020,ny,salamanca,1.0
1422,57893948.0,4895285.0,2020,fl,tampa,18.0
1423,10614877.0,-5403172.0,2020,fl,daytona beach,10.0
1424,-4589711.0,-4587884.0,2020,fl,sebring,2.0
1425,37318186.0,-9518804.0,2020,ny,albany,6.0
1426,2172524.0,-1065713.0,2020,ny,wappingers falls,1.0
1427,46124666.0,11450775.0,2020,fl,pensacola,14.0
1428,-337126.0,408927.0,2020,ny,montgomery,1.0
1429,6138260.0,503255.0,2020,ny,fort edward,1.0
1430,66331298.0,27734542.0,2020,ny,flushing,13.0
1431,5453267.0,3573017.0,2020,fl,gainesville,8.0
1432,10628234.0,755697.0,2020,ny,lancaster,2.0
1433,99218126.0,-13196876.0,2020,ny,syracuse,7.0
1434,4253904.0,-1441468.0,2020,ny,niagara falls,3.0
1435,1219804.0,932706.0,2020,ny,briarcliff manor,1.0
1436,4857621.0,-484730.0,2020,fl,lake city,4.0
1437,4314911.0,472161.0,2020,fl,blountstown,2.0
